ID,density,gas_v_stp_v,surface,volum_access,PLD,LCD,valfraction,C,H,N,O,F,Cl,Br,total_unsaturation,per_c_unsaturation,electric_atom_to_total,weighted_electric_per_atom
 1  3  2 29  1,0.178511,100.5522923,6007.79,33353.9,52.90771,53.06175,0.78972,288,132,24,24,12,0,0,229,0.8,0.12,0.42
 1  3  2 29  2,0.186274,102.116237,5759.5,33299,52.67955,53.03178,0.78842,288,132,24,24,0,12,0,229,0.8,0.12,0.4
 1  3  2 29  3,0.207246,86.41266362,5178.5,33276.2,52.48004,53.01626,0.78788,288,132,24,24,0,0,12,229,0.8,0.12,0.4
 1  3  2 29  4,0.177096,101.7851055,6054.86,33348,52.90771,53.06175,0.78958,288,132,24,36,0,0,0,235,0.82,0.12,0.41
 1  3  2 29  5,0.177571,102.0623425,6104.79,33298.1,52.34804,52.91372,0.7884,288,144,24,36,0,0,0,229,0.8,0.12,0.4
 1  3  2 29  6,0.176632,100.9004472,6101.71,33347.1,52.90411,53.0687,0.78956,288,144,36,24,0,0,0,235,0.82,0.12,0.39
 1  3  2 29  7,0.177107,101.3107458,6169.84,33216.2,50.97633,51.65789,0.78646,288,156,36,24,0,0,0,229,0.8,0.12,0.38
 1  3  2 29  8,0.191253,101.2380623,5744.88,33082.7,50.13381,50.71405,0.7833,288,132,36,48,0,0,0,241,0.84,0.17,0.55
 1  3  2 29  9,0.17569,102.431692,6128.77,33310.8,52.89716,53.05014,0.7887,300,144,24,24,0,0,0,241,0.8,0.1,0.32
1 3 3 1 0,0.303393,151.410151,6497.26,2084.71,13.20608,16.06682,0.62774,48,30,0,0,0,0,0,34,0.71,0,0
1 3 3 1 1,0.411336,136.8999841,5107.43,1983.35,13.2061,15.61538,0.59722,48,18,0,0,12,0,0,34,0.71,0.15,0.62
1 3 3 1 2,0.510069,142.2188774,4327.13,1870.77,13.20566,15.04631,0.56332,48,18,0,0,0,12,0,34,0.71,0.15,0.46
1 3 3 1 3,0.776783,89.90304633,2895.19,1823.55,13.20446,14.86125,0.5491,48,18,0,0,0,0,12,34,0.71,0.15,0.43
1 3 3 1 4,0.393342,146.4610625,5402.46,1966.02,13.20608,15.47875,0.592,48,18,0,12,0,0,0,40,0.83,0.15,0.54
1 3 3 1 5,0.39939,154.2843638,5442.51,1931.88,13.20603,15.50386,0.58172,48,30,0,12,0,0,0,34,0.71,0.13,0.47
1 3 3 1 6,0.387438,153.1646283,5732.16,1915.01,13.20606,15.46052,0.57664,48,30,12,0,0,0,0,40,0.83,0.13,0.4
1 3 3 1 7,0.393486,151.2731269,5724.41,1880.21,12.05359,14.67735,0.56616,48,42,12,0,0,0,0,34,0.71,0.12,0.35
1 3 3 1 8,0.573383,148.7474081,4265.71,1710.77,11.2045,13.83576,0.51514,48,18,12,24,0,0,0,46,0.96,0.35,1.18
1 3 3 1 9,0.375461,153.5784603,5988.7,1867.98,13.20608,15.17421,0.56248,60,30,0,0,0,0,0,46,0.77,0,0
1 3 3 2 0,0.3854,134.1363773,5583.76,2622.13,13.27686,15.85087,0.57232,84,54,0,0,0,0,0,58,0.69,0,0
1 3 3 2 1,0.563367,133.0647183,4764.3,1611.4,6.71895,10.59568,0.42736,84,42,0,0,12,0,0,58,0.69,0.09,0.35
1 3 3 2 2,0.650327,132.1856031,4028.34,1531.91,6.46482,7.32779,0.40628,84,42,0,0,0,12,0,58,0.69,0.09,0.26
1 3 3 2 3,0.885238,87.8102362,2934.51,1499.26,6.38227,7.24148,0.39762,84,42,0,0,0,0,12,58,0.69,0.09,0.24
1 3 3 2 4,0.547518,140.3390151,4874.67,1598.2,6.65868,7.52937,0.42386,84,42,0,12,0,0,0,64,0.76,0.09,0.3
1 3 3 2 5,0.454984,134.3969633,5054.75,2435.11,13.11495,16.06177,0.5315,84,54,0,12,0,0,0,58,0.69,0.08,0.28
1 3 3 2 6,0.44632,136.0806283,5118.5,2444.37,13.89159,15.75241,0.53352,84,54,12,0,0,0,0,64,0.76,0.08,0.24
1 3 3 2 7,0.450704,141.3054074,4917.51,2409.27,13.57648,15.71371,0.52586,84,66,12,0,0,0,0,58,0.69,0.07,0.22
1 3 3 2 8,0.581103,132.530876,3664.76,2310.86,13.57646,15.71371,0.50438,84,42,12,24,0,0,0,70,0.83,0.22,0.74
1 3 3 2 9,0.437639,132.2184291,5314.03,2386.18,13.89153,15.72671,0.52082,96,54,0,0,0,0,0,70,0.73,0,0
1 3 3 5 0,0.387513,127.5639523,5630.48,2384.41,15.48405,17.42757,0.5174,84,66,0,0,0,0,0,52,0.62,0,0
1 3 3 5 1,0.4653,112.5710046,4711.89,2318.78,15.48405,17.42757,0.50316,84,54,0,0,12,0,0,52,0.62,0.08,0.32
1 3 3 5 2,0.53645,105.2766771,4129.32,2246.15,15.48405,17.42757,0.4874,84,54,0,0,0,12,0,52,0.62,0.08,0.24
1 3 3 5 3,0.728652,72.06116357,2976.47,2215.74,15.48402,17.328,0.4808,84,54,0,0,0,0,12,52,0.62,0.08,0.22
1 3 3 5 4,0.452333,110.7586959,4845.06,2308.27,15.48405,17.42757,0.50088,84,54,0,12,0,0,0,58,0.69,0.08,0.28
1 3 3 5 5,0.456691,115.8158212,4974.53,2264.22,15.48405,17.42757,0.49132,84,66,0,12,0,0,0,52,0.62,0.07,0.26
1 3 3 5 6,0.448078,108.0121425,4963.88,2262.01,15.48405,17.42757,0.49084,84,66,12,0,0,0,0,58,0.69,0.07,0.22
1 3 3 5 7,0.452437,113.1542034,4973.91,2240.81,15.48405,17.32484,0.48624,84,78,12,0,0,0,0,52,0.62,0.07,0.21
1 3 3 5 8,0.582076,109.7220688,3892.25,2114.35,14.99647,16.65407,0.4588,84,54,12,24,0,0,0,64,0.76,0.21,0.69
1 3 3 5 9,0.439448,112.259289,4975.37,2238.23,15.48405,17.42757,0.48568,96,66,0,0,0,0,0,64,0.67,0,0
1 3 3 6 0,0.245347,120.0556245,7415.59,6203.54,25.01538,26.07511,0.67212,108,66,0,0,0,0,0,76,0.7,0,0
1 3 3 6 1,0.284186,113.7469395,6566.84,6088.91,25.01538,26.07511,0.6597,108,54,0,0,12,0,0,76,0.7,0.07,0.28
1 3 3 6 2,0.319711,112.5975617,5946.04,5967.63,25.01538,26.07511,0.64656,108,54,0,0,0,12,0,76,0.7,0.07,0.21
1 3 3 6 3,0.415677,81.0106731,4613.37,5908,25.01538,26.03287,0.6401,108,54,0,0,0,0,12,76,0.7,0.07,0.19
1 3 3 6 4,0.277711,118.9586426,6745.47,6070.08,25.01538,26.07511,0.65766,108,54,0,12,0,0,0,82,0.76,0.07,0.24
1 3 3 6 5,0.279887,125.164064,6776.76,6041.84,24.93336,26.11797,0.6546,108,66,0,12,0,0,0,76,0.7,0.06,0.23
1 3 3 6 6,0.275587,118.8246749,6931.18,6025.22,24.88242,26.16486,0.6528,108,66,12,0,0,0,0,82,0.76,0.06,0.19
1 3 3 6 7,0.277763,119.8974525,6899.48,5984.61,24.07881,25.75474,0.6484,108,78,12,0,0,0,0,76,0.7,0.06,0.18
1 3 3 6 8,0.342492,122.1696493,5833.68,5791.34,23.22889,25.03997,0.62746,108,54,12,24,0,0,0,88,0.81,0.18,0.61
1 3 3 6 9,0.271277,121.4420443,7095.1,5972.8,24.88242,26.04796,0.64712,120,66,0,0,0,0,0,88,0.73,0,0
1 3 3 7 0,0.614946,112.4475381,1979.36,2006.35,17.3765,17.57174,0.40818,144,90,0,0,0,0,0,100,0.69,0,0
1 3 3 9 0,0.40813,120.1419112,4913.33,2446.89,17.41074,17.94026,0.49806,96,54,0,0,0,0,0,70,0.73,0,0
1 3 3 9 1,0.481097,118.2770311,3480.35,2353.35,17.41074,17.94026,0.47902,96,42,0,0,12,0,0,70,0.73,0.08,0.32
1 3 3 9 2,0.547839,134.9164486,3011.44,2299.11,17.40965,17.61703,0.46798,96,42,0,0,0,12,0,70,0.73,0.08,0.24
1 3 3 9 3,0.728131,90.29350014,2266.01,2272.68,17.2629,17.59639,0.4626,96,42,0,0,0,0,12,70,0.73,0.08,0.22
1 3 3 9 4,0.468933,122.097837,3562.14,2343.92,17.40965,17.94026,0.4771,96,42,0,12,0,0,0,76,0.79,0.08,0.28
1 3 3 9 5,0.473022,116.8739232,4226.79,2300,16.6736,17.74117,0.46816,96,54,0,12,0,0,0,70,0.73,0.07,0.26
1 3 3 9 6,0.464942,126.9465628,3611.24,2310.71,17.40965,17.94026,0.47034,96,54,12,0,0,0,0,76,0.79,0.07,0.22
1 3 3 9 7,0.469031,111.1382035,4630.21,2223.16,15.77756,17.38581,0.45252,96,66,12,0,0,0,0,70,0.73,0.07,0.21
1 3 3 9 8,0.590637,105.3057607,3590.95,2101.03,14.92705,17.23633,0.42766,96,42,12,24,0,0,0,82,0.85,0.21,0.69
1 3 3 9 9,0.456846,126.7007555,3623.61,2292.14,17.41074,17.71506,0.46656,108,54,0,0,0,0,0,82,0.76,0,0
 1  3  3 10  0,0.360436,123.4815085,5967.8,2660.7,16.94559,18.29123,0.54312,84,54,0,0,0,0,0,58,0.69,0,0
 1  3  3 10  1,0.433611,117.0341195,4888.81,2604.65,16.94559,18.24685,0.53168,84,42,0,0,12,0,0,58,0.69,0.09,0.35
 1  3  3 10  2,0.500542,121.4129153,4148.62,2544.4,16.94559,17.9101,0.51938,84,42,0,0,0,12,0,58,0.69,0.09,0.26
 1  3  3 10  3,0.681347,84.66029588,3033.81,2520.3,16.94559,17.80169,0.51446,84,42,0,0,0,0,12,58,0.69,0.09,0.24
 1  3  3 10  4,0.421412,122.7143554,5007.29,2593.58,16.94559,18.17136,0.52942,84,42,0,12,0,0,0,64,0.76,0.09,0.3
 1  3  3 10  5,0.425512,119.9233099,5432.77,2431.82,15.0654,17.4345,0.4964,84,54,0,12,0,0,0,58,0.69,0.08,0.28
 1  3  3 10  6,0.41741,122.7571318,5026.51,2561.74,16.94559,18.11949,0.52292,84,54,12,0,0,0,0,64,0.76,0.08,0.24
 1  3  3 10  7,0.42151,116.7799647,6005.7,2372.54,12.86097,15.84996,0.4843,84,66,12,0,0,0,0,58,0.69,0.07,0.22
 1  3  3 10  8,0.543462,116.2997986,4791.28,2202.75,12.00937,15.01282,0.44964,84,42,12,24,0,0,0,70,0.83,0.22,0.74
 1  3  3 10  9,0.409291,126.0981076,5062.18,2539.6,16.94559,17.94727,0.5184,96,54,0,0,0,0,0,70,0.73,0,0
 1  3  3 11  0,0.310616,122.5544243,6549.63,3008.92,17.36478,18.611,0.61246,60,30,12,0,0,0,0,52,0.87,0.12,0.35
 1  3  3 11  1,0.383583,112.0468427,5607.59,2888.95,17.36478,18.58564,0.58804,60,18,12,0,12,0,0,52,0.87,0.24,0.82
 1  3  3 11  2,0.450324,114.1123038,4983.43,2760.73,17.34647,18.06992,0.56194,60,18,12,0,0,12,0,52,0.87,0.24,0.71
 1  3  3 11  3,0.630617,80.37855534,3575.59,2701.97,17.15073,17.87687,0.54998,60,18,12,0,0,0,12,52,0.87,0.24,0.68
 1  3  3 11  4,0.371419,115.4553815,5835.64,2869.2,17.36478,18.50538,0.58402,60,18,12,12,0,0,0,58,0.97,0.24,0.76
 1  3  3 11  5,0.375508,125.2080007,5733.1,2856.33,16.72475,18.50045,0.5814,60,30,12,12,0,0,0,52,0.87,0.21,0.68
 1  3  3 11  6,0.367428,127.453171,5958.45,2855.94,17.33796,18.57784,0.58132,60,30,24,0,0,0,0,58,0.97,0.21,0.63
 1  3  3 11  7,0.371517,129.9340738,5892.36,2817.42,15.39649,18.01159,0.57348,60,42,24,0,0,0,0,52,0.87,0.19,0.57
 1  3  3 11  8,0.493123,130.0057964,4652.75,2633.58,14.54753,17.16925,0.53606,60,18,24,24,0,0,0,64,1.07,0.38,1.24
 1  3  3 11  9,0.359332,119.835348,6218.49,2786.96,17.33796,18.29638,0.56728,72,30,12,0,0,0,0,64,0.89,0.11,0.32
 1  3  3 12  0,0.258154,138.4279324,7506.5,3141.62,17.39877,19.15845,0.64012,60,42,0,0,0,0,0,40,0.67,0,0
 1  3  3 12  1,0.331196,124.6770905,6058.31,3053.87,17.39869,18.99294,0.62224,60,30,0,0,12,0,0,40,0.67,0.12,0.47
 1  3  3 12  2,0.398005,124.5706304,5218.39,2940.2,17.36462,18.42971,0.59908,60,30,0,0,0,12,0,40,0.67,0.12,0.35
 1  3  3 12  3,0.578481,84.07576064,3631.21,2894.95,17.16721,18.24489,0.58986,60,30,0,0,0,0,12,40,0.67,0.12,0.33
 1  3  3 12  4,0.319019,129.076682,6318.28,3037.96,17.39869,18.88442,0.619,60,30,0,12,0,0,0,46,0.77,0.12,0.41
 1  3  3 12  5,0.323112,137.6033107,6537.38,2980.64,17.01732,18.70908,0.60732,60,42,0,12,0,0,0,40,0.67,0.11,0.37
 1  3  3 12  6,0.315024,140.4472865,6673.21,2975.05,17.3269,18.78636,0.60618,60,42,12,0,0,0,0,46,0.77,0.11,0.32
 1  3  3 12  7,0.319117,133.5752392,6249.32,2994.38,17.05799,19.05411,0.61012,60,54,12,0,0,0,0,40,0.67,0.1,0.29
 1  3  3 12  8,0.440847,139.5518625,4668.2,2844.59,16.2063,18.386,0.5796,60,30,12,24,0,0,0,52,0.87,0.29,0.95
 1  3  3 12  9,0.30692,135.9011838,6895.47,2934.7,17.3269,18.4702,0.59796,72,42,0,0,0,0,0,52,0.72,0,0
 1  3  3 13  0,0.228824,132.1825242,7910.75,3736.55,18.69426,20.53499,0.67484,60,42,0,0,0,0,0,40,0.67,0,0
 1  3  3 13  1,0.293567,122.1092588,6430.87,3628.58,18.69426,20.1749,0.65534,60,30,0,0,12,0,0,40,0.67,0.12,0.47
 1  3  3 13  2,0.352785,116.8176306,5576.86,3509.2,18.5927,19.64153,0.63378,60,30,0,0,0,12,0,40,0.67,0.12,0.35
 1  3  3 13  3,0.512757,78.92488591,3901.76,3453.72,18.39479,19.45355,0.62376,60,30,0,0,0,0,12,40,0.67,0.12,0.33
 1  3  3 13  4,0.282774,123.7611311,6723.22,3612.19,18.69426,20.10435,0.65238,60,30,0,12,0,0,0,46,0.77,0.12,0.41
 1  3  3 13  5,0.286402,124.5615906,6818.65,3580.85,18.43609,20.0932,0.64672,60,42,0,12,0,0,0,40,0.67,0.11,0.37
 1  3  3 13  6,0.279233,132.6354865,7061.19,3562.69,18.65773,20.02294,0.64344,60,42,12,0,0,0,0,46,0.77,0.11,0.32
 1  3  3 13  7,0.28286,131.3585762,6737.34,3542.87,18.04161,19.93591,0.63986,60,54,12,0,0,0,0,40,0.67,0.1,0.29
 1  3  3 13  8,0.39076,126.5502328,5105.2,3385.17,17.21965,19.43596,0.61138,60,30,12,24,0,0,0,52,0.87,0.29,0.95
 1  3  3 13  9,0.272049,131.8534398,7364.26,3511.97,18.54939,19.74646,0.63428,72,42,0,0,0,0,0,52,0.72,0,0
 1  3  3 14  0,0.281136,122.6321129,7119.76,4427.3,21.61159,22.42013,0.62076,96,54,0,0,0,0,0,70,0.73,0,0
 1  3  3 14  1,0.331399,115.2469551,5952.27,4340.15,21.6116,22.37918,0.60854,96,42,0,0,12,0,0,70,0.73,0.08,0.32
 1  3  3 14  2,0.377373,120.9838308,5190.04,4247.86,21.51995,21.84558,0.5956,96,42,0,0,0,12,0,70,0.73,0.08,0.24
 1  3  3 14  3,0.501566,83.79259978,3908.91,4210.2,21.32175,21.65198,0.59032,96,42,0,0,0,0,12,70,0.73,0.08,0.22
 1  3  3 14  4,0.32302,120.4198033,6095.26,4325.46,21.61159,22.302,0.60648,96,42,0,12,0,0,0,76,0.79,0.08,0.28
 1  3  3 14  5,0.325836,125.6515324,6047.52,4312.47,21.19669,22.28446,0.60466,96,54,0,12,0,0,0,70,0.73,0.07,0.26
 1  3  3 14  6,0.320271,121.0738339,6125.28,4307.48,21.54299,22.25888,0.60396,96,54,12,0,0,0,0,76,0.79,0.07,0.22
 1  3  3 14  7,0.323087,120.9937022,6270.21,4241.3,19.52135,21.67468,0.59468,96,66,12,0,0,0,0,70,0.73,0.07,0.21
 1  3  3 14  8,0.406854,121.4662002,4953.59,4074.98,18.66875,20.83932,0.57136,96,42,12,24,0,0,0,82,0.85,0.21,0.69
 1  3  3 14  9,0.314694,123.60519,6238.62,4264.55,21.44323,21.96486,0.59794,108,54,0,0,0,0,0,82,0.76,0,0
 1  3  3 15  0,0.308432,125.5113177,6140.29,4870.94,23.29985,23.81401,0.60002,120,66,0,0,0,0,0,88,0.73,0,0
 1  3  3 15  1,0.352591,114.149825,5321.67,4794.14,23.30022,23.81401,0.59056,120,54,0,0,12,0,0,88,0.73,0.06,0.26
 1  3  3 15  2,0.392981,105.5557978,4776.28,4705.33,23.30022,23.57863,0.57962,120,54,0,0,0,12,0,88,0.73,0.06,0.19
 1  3  3 15  3,0.502091,82.22630824,3715.26,4660.2,23.28607,23.38018,0.57406,120,54,0,0,0,0,12,88,0.73,0.06,0.18
 1  3  3 15  4,0.345229,109.5895608,5435.22,4781.48,23.30022,23.81401,0.589,120,54,0,12,0,0,0,94,0.78,0.06,0.23
 1  3  3 15  5,0.347703,118.7834749,5447.76,4750.79,22.69775,23.83236,0.58522,120,66,0,12,0,0,0,88,0.73,0.06,0.21
 1  3  3 15  6,0.342814,121.4023457,5407.25,4765.24,23.20576,23.78817,0.587,120,66,12,0,0,0,0,94,0.78,0.06,0.18
 1  3  3 15  7,0.345288,126.1680737,5375.87,4702.09,22.49292,23.71568,0.57922,120,78,12,0,0,0,0,88,0.73,0.06,0.17
 1  3  3 15  8,0.418882,118.0518347,4272.35,4565.7,21.64277,23.5452,0.56242,120,54,12,24,0,0,0,100,0.83,0.17,0.57
 1  3  3 15  9,0.337914,121.2625821,5501.49,4719.46,23.20576,23.62964,0.58136,132,66,0,0,0,0,0,100,0.76,0,0
 1  3  3 16  0,0.170468,106.7159703,9162.31,6460.82,24.24909,25.60389,0.74104,72,30,0,0,0,0,0,58,0.81,0,0
 1  3  3 16  1,0.211584,103.4122955,7746.42,6338.93,24.24909,25.47012,0.72706,72,18,0,0,12,0,0,58,0.81,0.12,0.47
 1  3  3 16  2,0.249192,102.9054683,6894.23,6201,24.13249,24.91797,0.71124,72,18,0,0,0,12,0,58,0.81,0.12,0.35
 1  3  3 16  3,0.350786,70.34455323,4992.42,6129.34,23.93412,24.72199,0.70302,72,18,0,0,0,0,12,58,0.81,0.12,0.33
 1  3  3 16  4,0.20473,105.1092387,8066.45,6316.96,24.24909,25.36988,0.72454,72,18,0,12,0,0,0,64,0.89,0.12,0.41
 1  3  3 16  5,0.207034,111.3399238,8012.99,6289.24,23.7685,25.27078,0.72136,72,30,0,12,0,0,0,58,0.81,0.11,0.37
 1  3  3 16  6,0.202481,108.4235926,8172.15,6294.64,24.16896,25.33716,0.72198,72,30,12,0,0,0,0,64,0.89,0.11,0.32
 1  3  3 16  7,0.204785,111.8970142,8273.06,6220.36,22.34703,24.28192,0.71346,72,42,12,0,0,0,0,58,0.81,0.1,0.29
 1  3  3 16  8,0.273309,112.1392024,6582.45,6001.87,21.49375,23.44394,0.6884,72,18,12,24,0,0,0,70,0.97,0.29,0.95
 1  3  3 16  9,0.197919,113.8764222,8586.57,6223.15,24.00895,25.04077,0.71378,84,30,0,0,0,0,0,70,0.83,0,0
 1  3  3 17  0,0.289843,119.3955203,6094.71,5952.52,25.41854,25.78158,0.62894,132,66,0,0,0,0,0,100,0.76,0,0
 1  3  3 17  1,0.327719,118.0257691,5355.64,5906.71,25.41854,25.78158,0.6241,132,54,0,0,12,0,0,100,0.76,0.06,0.24
 1  3  3 17  2,0.362364,122.8634187,4828.76,5834.59,25.41336,25.53797,0.61648,132,54,0,0,0,12,0,100,0.76,0.06,0.18
 1  3  3 17  3,0.455952,90.48729361,3839.36,5806.2,25.21609,25.53797,0.61348,132,54,0,0,0,0,12,100,0.76,0.06,0.17
 1  3  3 17  4,0.321405,120.8109545,5452.78,5895.73,25.41854,25.78158,0.62294,132,54,0,12,0,0,0,106,0.8,0.06,0.21
 1  3  3 17  5,0.323527,120.9129587,5378.66,5874.15,24.85253,25.95506,0.62066,132,66,0,12,0,0,0,100,0.76,0.06,0.2
 1  3  3 17  6,0.319333,124.5751597,5442.95,5879.07,25.28555,25.8087,0.62118,132,66,12,0,0,0,0,106,0.8,0.06,0.17
 1  3  3 17  7,0.321456,117.8624697,5599.16,5788.97,24.24429,25.76471,0.61166,132,78,12,0,0,0,0,100,0.76,0.05,0.16
 1  3  3 17  8,0.38458,123.3484489,4596.06,5647.01,23.39338,25.20872,0.59666,132,54,12,24,0,0,0,112,0.85,0.16,0.54
 1  3  3 17  9,0.315131,124.5779514,5517.69,5844.24,25.28555,25.64889,0.6175,144,66,0,0,0,0,0,112,0.78,0,0
 1  3  3 18  0,0.209129,115.4336517,8165.31,7648,23.6823,25.51956,0.71262,108,54,0,0,0,0,0,82,0.76,0,0
 1  3  3 18  1,0.242531,111.0874314,7165.13,7537.88,23.68228,25.42128,0.70236,108,42,0,0,12,0,0,82,0.76,0.07,0.3
 1  3  3 18  2,0.273083,115.1306176,6378.35,7429.49,23.68231,25.09837,0.69226,108,42,0,0,0,12,0,82,0.76,0.07,0.22
 1  3  3 18  3,0.355615,78.7441741,4905.73,7380.77,23.6823,24.98877,0.68772,108,42,0,0,0,0,12,82,0.76,0.07,0.21
 1  3  3 18  4,0.236963,115.2512484,7339.03,7521.14,23.68227,25.36071,0.7008,108,42,0,12,0,0,0,88,0.81,0.07,0.26
 1  3  3 18  5,0.238834,122.6944409,7457.87,7453.74,24.39102,25.49497,0.69452,108,54,0,12,0,0,0,82,0.76,0.07,0.24
 1  3  3 18  6,0.235136,123.1091559,7560,7460.18,23.89644,25.71953,0.69512,108,54,12,0,0,0,0,88,0.81,0.07,0.21
 1  3  3 18  7,0.237007,127.5014136,7568.94,7417.9,24.5056,25.47542,0.69118,108,66,12,0,0,0,0,82,0.76,0.06,0.19
 1  3  3 18  8,0.292675,128.9933054,6355.39,7258.63,24.5056,25.47542,0.67634,108,42,12,24,0,0,0,94,0.87,0.19,0.65
 1  3  3 18  9,0.23143,123.2199776,7739.06,7407.6,23.89644,25.71953,0.69022,120,54,0,0,0,0,0,94,0.78,0,0
 1  3  3 19  0,0.403117,140.7093391,5454.94,2438.34,13.57596,15.90535,0.5383,84,90,0,0,0,0,0,40,0.48,0,0
 1  3  3 19  1,0.586669,144.3432903,4627.73,1474.52,7.11577,10.91383,0.396,84,78,0,0,12,0,0,40,0.48,0.07,0.28
 1  3  3 19  2,0.674728,128.4749748,3995.57,1414.94,6.56241,10.6341,0.38,84,78,0,0,0,12,0,40,0.48,0.07,0.21
 1  3  3 19  3,0.912607,87.17451268,2923.86,1389.1,6.36504,10.01691,0.37306,84,78,0,0,0,0,12,40,0.48,0.07,0.19
 1  3  3 19  4,0.57062,142.3970532,4749.98,1464.54,7.0169,10.86752,0.39332,84,78,0,12,0,0,0,46,0.55,0.07,0.24
 1  3  3 19  5,0.473498,130.5739666,4956.11,2282.07,13.82553,15.99364,0.5038,84,90,0,12,0,0,0,40,0.48,0.06,0.23
 1  3  3 19  6,0.464735,137.1418457,4943.89,2303.81,13.50706,15.88713,0.5086,84,90,12,0,0,0,0,46,0.55,0.06,0.19
 1  3  3 19  7,0.469169,137.2026221,4953.07,2291.4,13.65863,15.80487,0.50586,84,102,12,0,0,0,0,40,0.48,0.06,0.18
 1  3  3 19  8,0.601062,144.5279154,4031.63,2162.84,12.32735,15.26039,0.47748,84,78,12,24,0,0,0,52,0.62,0.18,0.61
 1  3  3 19  9,0.455954,139.6231157,5038.38,2276.45,13.50706,15.88713,0.50256,96,90,0,0,0,0,0,52,0.54,0,0
 1  3  3 20  0,0.175512,107.6812691,9109.38,8330.96,28.08149,28.87074,0.73662,96,42,0,0,0,0,0,76,0.79,0,0
 1  3  3 20  1,0.207209,104.4574436,7994.01,8210.85,28.08149,28.87074,0.726,96,30,0,0,12,0,0,76,0.79,0.09,0.35
 1  3  3 20  2,0.236201,107.5321665,7272.03,8064.5,28.07036,28.51592,0.71306,96,30,0,0,0,12,0,76,0.79,0.09,0.26
 1  3  3 20  3,0.314519,74.7890821,5504.17,8002.07,27.87269,28.31534,0.70754,96,30,0,0,0,0,12,76,0.79,0.09,0.24
 1  3  3 20  4,0.201925,107.0105761,8253.53,8188.91,28.08149,28.87074,0.72406,96,30,0,12,0,0,0,82,0.85,0.09,0.3
 1  3  3 20  5,0.203701,111.8909059,8187.08,8148.19,27.68246,28.82409,0.72046,96,42,0,12,0,0,0,76,0.79,0.08,0.28
 1  3  3 20  6,0.200191,110.5518777,8280.86,8138.01,27.9877,28.8674,0.71956,96,42,12,0,0,0,0,82,0.85,0.08,0.24
 1  3  3 20  7,0.201967,114.1246815,8505.9,8087.12,27.28035,28.66501,0.71506,96,54,12,0,0,0,0,76,0.79,0.07,0.22
 1  3  3 20  8,0.254792,109.482122,6911.8,7869.3,26.4324,28.055,0.6958,96,30,12,24,0,0,0,88,0.92,0.22,0.74
 1  3  3 20  9,0.196675,110.1901323,8472.3,8073.1,27.9877,28.61498,0.71382,108,42,0,0,0,0,0,88,0.81,0,0
 1  3  3 21  0,0.242261,114.358314,6890.68,8344.69,29.51277,30.0432,0.67328,144,78,0,0,0,0,0,106,0.74,0,0
 1  3  3 21  1,0.271184,114.5894173,6083.86,8271.07,29.51277,30.0437,0.66734,144,66,0,0,12,0,0,106,0.74,0.05,0.22
 1  3  3 21  2,0.297639,117.2515296,5536.22,8178.61,29.51277,29.86985,0.65988,144,66,0,0,0,12,0,106,0.74,0.05,0.16
 1  3  3 21  3,0.369105,87.89981826,4466.18,8136.97,29.49468,29.67138,0.65652,144,66,0,0,0,0,12,106,0.74,0.05,0.15
 1  3  3 21  4,0.266362,114.2922356,6193.89,8259.17,29.51277,30.0432,0.66638,144,66,0,12,0,0,0,112,0.78,0.05,0.19
 1  3  3 21  5,0.267983,117.5825773,6249.13,8223.48,28.93515,30.052,0.6635,144,78,0,12,0,0,0,106,0.74,0.05,0.18
 1  3  3 21  6,0.26478,117.7777996,6264.75,8238.35,29.37895,30.05629,0.6647,144,78,12,0,0,0,0,112,0.78,0.05,0.15
 1  3  3 21  7,0.266401,115.0184627,6559.79,8144.9,27.45281,29.06771,0.65716,144,90,12,0,0,0,0,106,0.74,0.05,0.15
 1  3  3 21  8,0.314604,118.006204,5568.64,7971.13,26.6072,28.22878,0.64314,144,66,12,24,0,0,0,118,0.82,0.15,0.49
 1  3  3 21  9,0.261571,118.1346036,6333.38,8192.49,29.37895,29.93521,0.661,156,78,0,0,0,0,0,118,0.76,0,0
 1  3  3 22  0,0.203757,115.6314891,8139.67,8745.68,29.48914,30.66098,0.70604,120,78,0,0,0,0,0,82,0.68,0,0
 1  3  3 22  1,0.232697,112.4642804,7164.12,8682.51,29.48914,30.65759,0.70094,120,66,0,0,12,0,0,82,0.68,0.06,0.24
 1  3  3 22  2,0.259167,113.2472416,6510.48,8597.78,29.26185,30.40077,0.6941,120,66,0,0,0,12,0,82,0.68,0.06,0.18
 1  3  3 22  3,0.330674,81.98864568,5136.18,8559.88,29.06344,30.2162,0.69104,120,66,0,0,0,0,12,82,0.68,0.06,0.17
 1  3  3 22  4,0.227872,114.4854306,7329.99,8669.13,29.48914,30.63129,0.69986,120,66,0,12,0,0,0,88,0.73,0.06,0.21
 1  3  3 22  5,0.229494,117.6052577,7311.6,8652.03,29.48914,30.63129,0.69848,120,78,0,12,0,0,0,82,0.68,0.06,0.2
 1  3  3 22  6,0.22629,114.3455524,7413.03,8642.87,29.48914,30.60168,0.69774,120,78,12,0,0,0,0,88,0.73,0.06,0.17
 1  3  3 22  7,0.227911,116.4735214,7562.86,8588.37,29.48914,30.60168,0.69334,120,90,12,0,0,0,0,82,0.68,0.05,0.16
